path	sample	reads	bases
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/c/7/4/1234088/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0052-C	104736685	10089928000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/8/0/1/1233862/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0211-C	125193279	12066848600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/b/b/f/1233938/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0036-C	97589676	9409384200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/c/7/5/1233708/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0140-C	109411056	10516165800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/6/9/8/1233699/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0117-C	106014302	10172674400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/a/8/9/1234110/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0033-C	113298463	10919115800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/7/d/9/1233619/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0392-C	110074037	10533500600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/3/b/4/1233978/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0074-C	104388104	10092305000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/9/9/4/1233392/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0328-C	60316946	8494755660
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/4/4/0/1233993/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0014-C	95160228	9164996400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/2/d/2/1233979/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0082-C	102171636	9838215200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/4/3/9/1233789/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0064-C	103957084	10002819000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/a/4/2/1234147/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0003-Cx	105929293	10132762600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/1/4/9/1233902/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0018-C	100969292	9738177800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/6/8/c/1233850/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0017-C	103157980	9893587200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/1/f/c/1234097/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0150-C	119595406	11521315200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/f/c/f/1233382/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0199-C	59321046	7965741052
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/5/7/a/1233406/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0294-C	72788245	10121711200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/7/9/6/1233996/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0054-C	103765708	9972344200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/1/3/8/1233927/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0042-C	108683016	10045711000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/0/e/2/1233933/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0058-C	107191779	10322167000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/f/7/d/1233912/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0024-C	101881343	9810594600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/f/c/4/1233778/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AP0017-C	120734890	11622331800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/0/e/f/1234005/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0050-C	98068912	9396192400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/5/8/7/1233752/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0234-C	104926633	10099086800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/6/3/e/1234045/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0028-C	122589733	11812088200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/2/f/1/1234171/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0094-C	118280774	11385021000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/9/7/7/1234156/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0046-C	102646598	9850849600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/d/d/b/1233992/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0038-C	106195668	10201486200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/8/e/0/1234010/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0116-C	101032583	9760871600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/8/9/4/1233989/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0119-C	99661954	9590752000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/e/a/1/1234082/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0020-C	100290658	9658305600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/6/3/0/1233878/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0067-C	105511081	10151374800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/9/d/8/1233817/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0082-C	109196170	10501336200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/6/8/9/1233707/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0116-C	114152038	10975421600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/5/b/a/1233828/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0080-C	106747923	10282524000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/d/a/e/1234073/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0324-C	66640992	9227018080
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/a/8/e/1234302/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AP0063-C	116057035	11053119200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/6/6/2/1233697/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0095-C	106231745	10204492000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/4/3/c/1234319/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0050-C	93423817	9576826492
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/e/2/c/1233994/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0222-C	102674906	9883833800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/c/4/c/1233995/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0010-C	107032726	10273715200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/7/f/c/1234202/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0129-C	95238210	9178158400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/d/2/2/1234338/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0051-C	95531014	9799223520
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/5/8/6/1233890/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0026-C	107237081	10323124200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/1/3/e/1233917/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0099-C	106094335	10234261400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/0/e/e/1233569/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0203-C	71366905	9118114464
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/6/a/9/1233579/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0426-CW	75201881	10364458196
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/d/2/6/1233668/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0014-Cx	102926371	9866516400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/d/6/4/1233672/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0029-C	117257070	11300112600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/f/0/0/1233759/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0443-C	71042917	9800159116
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/7/5/b/1233812/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0039-C	118411155	11399947000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/7/5/f/1233604/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0168-C	57714208	7745791432
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/2/4/5/1233891/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0083-C	96812600	9325948000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/e/a/9/1233916/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0079-C	99473582	9598970400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/d/4/0/1234009/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0098-C	97097615	9384399000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/2/0/6/1233633/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0275-C	67167664	9430048754
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/9/3/f/1233608/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0105-C	99458344	9550654800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/2/b/1234262/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0124-C	101841324	9832559600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/9/f/9/1234312/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0241-C	119488050	16988915776
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/d/d/3/1233915/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0072-C	101381967	9719226800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/0/9/6/1234047/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0009-Cx	113751461	10894083600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/0/2/f/1234162/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0010-C	86571422	9786262284
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/6/5/2/1233754/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0087-C	105428425	10145823200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/3/9/6/1233774/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0335-C	124799795	11929314600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/4/e/4/1234026/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0347-C	116482512	11113697200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/6/0/6/1233982/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0113-C	101146819	9736364600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/4/a/f/1233898/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0112-C	96322829	9283442000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/5/0/3/1234018/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0010-C	82292894	7909197000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/b/8/7/1233887/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0044-Cx	93718404	8974291000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/1/d/9/1233900/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0009-C	88492426	8513972000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/1/5/1234008/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0077-C	92838725	8936228600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/7/0/f/1233698/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0097-C	102604481	9814308400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/1/5/d/1234029/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0038-C	99384396	9581708000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/a/0/9/1233934/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0100-C	96450488	9282132200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/f/f/f/1234120/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AP0037-C	96708982	9154449800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/3/6/1/1233772/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0048-C	105425943	10118364800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/6/5/6/1233755/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0092-C	104709859	10111495800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/a/9/f/1233905/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0136-C	103889366	10035503800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/2/1/4/1234199/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0035-C	113149285	10885752000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/d/b/0/1234006/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0068-C	100997078	9744840400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/f/7/e/1234146/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0040-C	107787069	10367589600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/6/3/9/1233944/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0118-C	99456189	9569497600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/3/1/d/1233696/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0094-C	101319322	9755642000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/f/0/3/1233883/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0040-C	98459422	9503336800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/b/1/4/1233973/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0176-C	102786037	9889849800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/3/b/a/1234292/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0047-C	99395477	10763024508
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/5/6/f/1233970/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0024-C	107839801	10332800800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/c/3/1/1234044/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AP0023-C	105211066	10111496200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/6/0/a/1233684/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0049-C	110808574	10664127200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/e/d/f/1233997/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0064-C	96918441	9323460800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/5/e/a/1233901/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0070-C	110376938	10643812600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/1/5/0/1233914/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0062-C	103967938	10008672600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/6/b/a/1234256/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0048-C	108300229	10842757038
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/2/3/0/1234030/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0049-C	102629622	9865736800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/8/8/d/1234024/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0213-C	116342192	11209119200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/2/c/d/1233705/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0005-C	111226801	10681026600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/3/4/b/1233963/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0021-C	106637134	10255192000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/b/b/7/1233691/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0384-C	116406139	11152885400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/d/1/a/1234175/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0031-C	99421025	9586313200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/e/e/9/1234291/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0039-C	102847111	9905682748
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/5/f/b/1234470/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0221-C	78177568	8777991192
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/c/6/a/1233695/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0059-C	111128729	10674588200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/7/3/3/1233617/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0200-C	113984533	10919114400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/a/4/e/1234034/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0086-C	103068607	9963026800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/a/a/e/1234033/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0084-C	105368553	10140747200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/3/5/1/1233849/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0004-C	116479727	11196842600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/7/d/6/1233964/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0077-C	102943890	9902433800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/b/0/1/1233470/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0167-C	60436969	8103226250
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/f/f/f/1233575/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0323-C	65853562	9247593038
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/d/6/a/1234209/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0092-C	90358067	8716136400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/c/f/5/1234173/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0337-C	101870319	9781560800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/b/f/6/1234000/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0089-C	95778340	9238372400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/5/f/c/1234112/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0039-C	101772383	9807877600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/2/b/a/1234190/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0048-C	109062136	10528696000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/8/7/9/1233761/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0013-Cx	115660812	11063888800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/a/6/c/1234090/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0132-C	105899808	10163911200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/8/7/1/1233974/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0393-C	121909849	11692680200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/4/9/5/1233860/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0041-C	119897406	11540812600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/c/7/2/1234474/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0154-C	78343269	9112941506
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/c/a/e/1234230/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0226-C	75881062	10648944914
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/4/9/a/1234023/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0201-C	120611581	11597585000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/8/b/d/1234031/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0062-C	106164785	10227105200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/8/5/0/1233999/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AY0070-C	96300464	9268960200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/8/b/b/1234227/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AP0050-C	117585269	11213588000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/3/6/1234178/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0053-C	108775530	10479123400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/0/4/2/1233851/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0068-C	127721199	12282967200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/3/8/0/1233652/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0295-C	66057455	9309479180
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/1/9/e/1233819/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AA0111-C	108526369	10472473200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/d/b/2/1233690/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0210-C	103446948	9940090600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/c/b/5/1233597/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0253-C	132718868	12739528800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/6/8/a/1232902/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0364-C	73346925	10373245490
